"UniqueID","SiteName","Prov","Prov_2","Year","Month","Day","DateObserved","Month_alpha","Observer_anon","Observer_contact_anon","Lat","Long","Source_anon","Source_type","SpeciesAlphaCode","CommonName","LatinName","GroupAs","Individual_HPAIVstatus","AgeClass","BreedingStatus","LandWater","Colony_Y_N","IFcolony_complete_partial_survey","IFcolony_boat_foot_heli_plane","n_FoundNeurological","n_FoundDead","TotalObserved","Comments","id","concatenated_ids_eccc","concatenated_ids_trevor","concatenated_ids_cwhc","concatenated_ids_cfia","Duplicate"
"MT-3550","PCS beach","NL","Newfoundland",2022,8,1,2022-08-01,"August","de95d795ce950c2a21b9763a45302edf","1b1f1fdf53e06c6ef4eb422178e04c31",48.6526435,-53.7527802,"92c669e40748105782a0a350a4f78b3e","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,NA,NA,NA,NA,"1","1","2","Sick","TB183",NA,NA,NA,NA,NA
"MT-3551","Offshore PCS beach","NL","Newfoundland",2022,8,1,2022-08-01,"August","de95d795ce950c2a21b9763a45302edf","1b1f1fdf53e06c6ef4eb422178e04c31",48.6526435,-53.7527802,"92c669e40748105782a0a350a4f78b3e","Academic","ATPU","Atlantic Puffin","Fratercula arctica","seabirds",NA,NA,NA,NA,NA,NA,NA,"0","1","1",NA,"TB184",NA,NA,NA,NA,NA
"MT-3555","Point Lance","NL","Newfoundland",2022,8,1,2022-08-01,"August","5e5bee6e3227c751f1e2d56344f8ee40","1b1f1fdf53e06c6ef4eb422178e04c31",46.81375,-54.08388,"92c669e40748105782a0a350a4f78b3e","Academic","DOVE","Dovekie","Alle alle","seabirds",NA,NA,NA,"Land",NA,NA,NA,"0","13","13",NA,"TB188",NA,NA,NA,NA,NA
"MT-3556","Point Lance","NL","Newfoundland",2022,8,1,2022-08-01,"August","5e5bee6e3227c751f1e2d56344f8ee40","1b1f1fdf53e06c6ef4eb422178e04c31",46.81375,-54.08388,"92c669e40748105782a0a350a4f78b3e","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Land",NA,NA,NA,"0","22","22",NA,"TB189",NA,NA,NA,NA,NA
"MT-5116","Point Lance Beach","NL","Newfoundland",2022,8,16,2022-08-16,"August","a78b42869e866cfc3f43d754f6022ff0","1b1f1fdf53e06c6ef4eb422178e04c31",46.8105,-54.0877976,"92c669e40748105782a0a350a4f78b3e","Academic","COMU","Common Murre","Uria aalge","seabirds",NA,"Adult",NA,"Land",NA,NA,NA,"0","18","18","1 fresh, 2 breeders. Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach","TB394",NA,NA,NA,NA,NA
"MT-3558","Point Lance","NL","Newfoundland",2022,8,1,2022-08-01,"August","5e5bee6e3227c751f1e2d56344f8ee40","1b1f1fdf53e06c6ef4eb422178e04c31",46.81375,-54.08388,"92c669e40748105782a0a350a4f78b3e","Academic","ATPU","Atlantic Puffin","Fratercula arctica","seabirds",NA,NA,NA,"Land",NA,NA,NA,"0","2","2",NA,"TB191",NA,NA,NA,NA,NA
"MT-3559","Point Lance","NL","Newfoundland",2022,8,1,2022-08-01,"August","5e5bee6e3227c751f1e2d56344f8ee40","1b1f1fdf53e06c6ef4eb422178e04c31",46.81375,-54.08388,"92c669e40748105782a0a350a4f78b3e","Academic","RAZO","Razorbill","Alca torda","seabirds",NA,NA,NA,"Land",NA,NA,NA,"0","1","1",NA,"TB192",NA,NA,NA,NA,NA
"MT-3560","Point Lance","NL","Newfoundland",2022,8,1,2022-08-01,"August","5e5bee6e3227c751f1e2d56344f8ee40","1b1f1fdf53e06c6ef4eb422178e04c31",46.81375,-54.08388,"92c669e40748105782a0a350a4f78b3e","Academic","HERG","Herring Gull","Larus argentatus","seabirds",NA,NA,NA,"Land",NA,NA,NA,"0","3","3",NA,"TB193",NA,NA,NA,NA,NA
"MT-5130","Point Lance Beach","NL","Newfoundland",2022,8,29,2022-08-29,"August","a78b42869e866cfc3f43d754f6022ff0","1b1f1fdf53e06c6ef4eb422178e04c31",46.8105,-54.0877976,"92c669e40748105782a0a350a4f78b3e","Academic","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"17","17","2 breeders. Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach","TB408",NA,NA,NA,NA,NA
"MT-3563","Musgrave Harbour Beach","NL","Newfoundland",2022,8,2,2022-08-02,"August","a9f81a8951db3dfe009c43047e3b821d","1b1f1fdf53e06c6ef4eb422178e04c31",49.43927,-53.91829,"92c669e40748105782a0a350a4f78b3e","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,NA,NA,NA,NA,"0","1","1","Fresh, Swabbed by Bill Montevecchi","TB196",NA,NA,NA,NA,NA
"MT-3564","Southern Lumsden Beach","NL","Newfoundland",2022,8,2,2022-08-02,"August","a7cc7e1acd13e3775d98aa1ff19d04c4","1b1f1fdf53e06c6ef4eb422178e04c31",49.29533,-53.59849,"92c669e40748105782a0a350a4f78b3e","Academic","Unknown Bird","Unknown Bird","Aves (gen, sp)",NA,NA,NA,NA,"Land",NA,NA,NA,"0","21","21",NA,"TB197",NA,NA,NA,NA,NA
"MT-3565","Northern Lumsden Beach","NL","Newfoundland",2022,8,2,2022-08-02,"August","a7cc7e1acd13e3775d98aa1ff19d04c4","1b1f1fdf53e06c6ef4eb422178e04c31",49.31021,-53.61223,"92c669e40748105782a0a350a4f78b3e","Academic","Unknown Bird","Unknown Bird","Aves (gen, sp)",NA,NA,NA,NA,"Land",NA,NA,NA,"0","6","6",NA,"TB198",NA,NA,NA,NA,NA
"MT-3566","Between James Island and Musgrave Harbour","NL","Newfoundland",2022,8,2,2022-08-02,"August","8b517fcf0cf10694559842d9e835847a","1b1f1fdf53e06c6ef4eb422178e04c31",49.5093968,-53.8715467,"92c669e40748105782a0a350a4f78b3e","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown","7","Given as ""6 to 8""; Coordinates mid-way between James Island and Musgrave Harbour","TB199",NA,NA,NA,NA,NA
"MT-3567","Near Great Island (Witless Bay Reserve)","NL","Newfoundland",2022,8,3,2022-08-03,"August","9e87bdcb354cdd2efe9ca5f249744f6f","1b1f1fdf53e06c6ef4eb422178e04c31",47.188,-52.81347,"92c669e40748105782a0a350a4f78b3e","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Water",NA,NA,NA,"0","1","1",NA,"TB200",NA,NA,NA,NA,NA
"MT-3568","Yard in Musgrave Harbour","NL","Newfoundland",2022,8,4,2022-08-04,"August","9be9c5ddbe04d9d3ea306f35b1d5af1d","1b1f1fdf53e06c6ef4eb422178e04c31",49.43927,-53.91829,"92c669e40748105782a0a350a4f78b3e","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,NA,NA,NA,NA,"1","0","1","Sick, Swabbed and returned to sea by Bill Montevecchi","TB201",NA,NA,NA,NA,NA
"MT-3569","Pigeon Cove Beach","NL","Newfoundland",2022,8,4,2022-08-04,"August","3385b63b076abdcbdf2f0e3a3f2724bc","1b1f1fdf53e06c6ef4eb422178e04c31",51.2008,-56.78288,"92c669e40748105782a0a350a4f78b3e","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,"Adult",NA,"Land",NA,NA,NA,"0","6","6","August 4 11:30 foggy WSW light","TB202",NA,NA,NA,NA,"unique"
"MT-3778","Lumsden Back beach","NL","Newfoundland",2022,7,29,2022-07-29,"July","62d02f21469deb2149589c7bea86aa5a","1b1f1fdf53e06c6ef4eb422178e04c31",49.29494,-53.599,"df5f3ae234ec98b8589a82d9bffd6182","Provincial","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"6","6","5-6 dead and dying",NA,NA,NA,NA,NA,NA
"MT-3570","Pigeon Cove Beach","NL","Newfoundland",2022,8,4,2022-08-04,"August","3385b63b076abdcbdf2f0e3a3f2724bc","1b1f1fdf53e06c6ef4eb422178e04c31",51.2008,-56.78288,"92c669e40748105782a0a350a4f78b3e","Academic","BLKI","Black-legged Kittiwake","Rissa tridactyla","seabirds",NA,"Adult",NA,"Land",NA,NA,NA,"0","1","1","August 4 11:30 foggy WSW light","TB203",NA,NA,NA,NA,NA
"MT-3810","Ship Island","NL","Newfoundland",2022,8,4,2022-08-04,"August","bee44d45e57ff4888b1db4e5f6ed63bc","b0c8987e33d25c0e50c87ef5a7b5bacd",49.64397,-54.6074,"e8c75a824612d4463b0cc2ecf3e5d71a","ECCC","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"16","16","included banded 1166 08781",NA,NA,NA,NA,NA,"unique"
"MT-3572","Pigeon Cove Beach","NL","Newfoundland",2022,8,4,2022-08-04,"August","3385b63b076abdcbdf2f0e3a3f2724bc","1b1f1fdf53e06c6ef4eb422178e04c31",51.2008,-56.78288,"92c669e40748105782a0a350a4f78b3e","Academic","RAZO","Razorbill","Alca torda","seabirds",NA,NA,NA,"Land",NA,NA,NA,"1","0","1","August 4 11:30 foggy WSW light","TB205",NA,NA,NA,NA,NA
"MT-3573","Offshore Pigeon Cove Beach","NL","Newfoundland",2022,8,4,2022-08-04,"August","3385b63b076abdcbdf2f0e3a3f2724bc","1b1f1fdf53e06c6ef4eb422178e04c31",51.2008,-56.78288,"92c669e40748105782a0a350a4f78b3e","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Water",NA,NA,NA,"0","8","8","August 4 11:30 foggy WSW light","TB206",NA,NA,NA,NA,"unique"
"MT-5135","Point Lance Beach","NL","Newfoundland",2022,8,30,2022-08-30,"August","a78b42869e866cfc3f43d754f6022ff0","1b1f1fdf53e06c6ef4eb422178e04c31",46.8105,-54.0877976,"92c669e40748105782a0a350a4f78b3e","Academic","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"16","16","3 breeders. Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach","TB413",NA,NA,NA,NA,NA
"MT-3576","Deadman's Bay","NL","Newfoundland",2022,8,4,2022-08-04,"August","1d7244e4b14ba59e6f540275f6f3a2e5","1b1f1fdf53e06c6ef4eb422178e04c31",49.35108,-53.6899,"92c669e40748105782a0a350a4f78b3e","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Land",NA,NA,NA,"2","6","8","Dying, 2 old","TB209",NA,NA,NA,NA,NA
"MT-3578","Deadman's Bay","NL","Newfoundland",2022,8,5,2022-08-05,"August","1d7244e4b14ba59e6f540275f6f3a2e5","1b1f1fdf53e06c6ef4eb422178e04c31",49.35108,-53.6899,"92c669e40748105782a0a350a4f78b3e","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Land",NA,NA,NA,"0","3","3",NA,"TB211",NA,NA,NA,NA,NA
"MT-3579","Lumsden Beach","NL","Newfoundland",2022,8,5,2022-08-05,"August","1d7244e4b14ba59e6f540275f6f3a2e5","1b1f1fdf53e06c6ef4eb422178e04c31",49.29533,-53.59849,"92c669e40748105782a0a350a4f78b3e","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Land",NA,NA,NA,"0","2","2",NA,"TB212",NA,NA,NA,NA,NA
"MT-1982","Baccalieu Island, NL","NL","Newfoundland",2022,8,15,2022-08-15,"August","346b4ce1b1e282cf01cc8bb9f42909cf","22cbb288c0d8999631491f9fca46294c",48.13554,-52.8007,"e8c75a824612d4463b0cc2ecf3e5d71a","ECCC","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"15","15",NA,NA,NA,NA,NA,NA,NA
"MT-3581","1st beach cape freels","NL","Newfoundland",2022,8,5,2022-08-05,"August","1d7244e4b14ba59e6f540275f6f3a2e5","1b1f1fdf53e06c6ef4eb422178e04c31",49.23485,-53.49495,"92c669e40748105782a0a350a4f78b3e","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Land",NA,NA,NA,"0","3","3","1 old, long/ lat gievn for general area of cape freels","TB214",NA,NA,NA,NA,NA
"MT-3648","near West Campneys","NL","Newfoundland",2022,8,10,2022-08-10,"August","38ee0a6cec1acd6e0310f17744ecec71","1b1f1fdf53e06c6ef4eb422178e04c31",48.38368,-53.29841,"92c669e40748105782a0a350a4f78b3e","Academic","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Land",NA,NA,NA,"0","15","15","COMU/TBMU","TB283",NA,NA,NA,NA,NA
"MT-3870","Little Salt Cove","NL","Newfoundland",2022,8,11,2022-08-11,"August","e4bdc9edfee29b5060158591ff5bab75","74f7341142723a6a106f2c9433647d28",46.87848,-55.4205,"3c8b48918dbe01e7edeefb53191e1fbb","Provincial","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"15","15",NA,NA,NA,NA,NA,NA,NA
"MT-3584","Point Lance","NL","Newfoundland",2022,8,5,2022-08-05,"August","51e8f2aaf38ffd7945e8a5b4e5d8753c","1b1f1fdf53e06c6ef4eb422178e04c31",46.81375,-54.08388,"92c669e40748105782a0a350a4f78b3e","Academic","RAZO","Razorbill","Alca torda","seabirds",NA,NA,NA,"Land",NA,NA,NA,"0","1","1","Fresh","TB217",NA,NA,NA,NA,NA
"MT-3585","Point Lance","NL","Newfoundland",2022,8,5,2022-08-05,"August","51e8f2aaf38ffd7945e8a5b4e5d8753c","1b1f1fdf53e06c6ef4eb422178e04c31",46.81375,-54.08388,"92c669e40748105782a0a350a4f78b3e","Academic","GRSH","Great Shearwater","Ardenna gravis","seabirds",NA,NA,NA,"Land",NA,NA,NA,"0","1","1","Fresh","TB218",NA,NA,NA,NA,NA
"MT-3586","Point Lance","NL","Newfoundland",2022,8,5,2022-08-05,"August","51e8f2aaf38ffd7945e8a5b4e5d8753c","1b1f1fdf53e06c6ef4eb422178e04c31",46.81375,-54.08388,"92c669e40748105782a0a350a4f78b3e","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,"Adult",NA,"Land",NA,NA,NA,"0","25","25",NA,"TB219",NA,NA,NA,NA,NA
"MT-3587","Cross Cove Beach near English Harbour","NL","Newfoundland",2022,8,6,2022-08-06,"August","796f7ea1d737927a9b96a81b987e8bde","1b1f1fdf53e06c6ef4eb422178e04c31",48.37007,-53.26614,"92c669e40748105782a0a350a4f78b3e","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Land",NA,NA,NA,"0","4","4","lat/ long for english harbour","TB220",NA,NA,NA,NA,NA
"MT-5121","Point Lance Beach","NL","Newfoundland",2022,8,23,2022-08-23,"August","a78b42869e866cfc3f43d754f6022ff0","1b1f1fdf53e06c6ef4eb422178e04c31",46.8105,-54.0877976,"92c669e40748105782a0a350a4f78b3e","Academic","COMU","Common Murre","Uria aalge","seabirds",NA,"Adult",NA,"Land",NA,NA,NA,"0","15","15","Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach","TB399",NA,NA,NA,NA,NA
"MT-3589","Off Musgrave Harbour","NL","Newfoundland",2022,8,6,2022-08-06,"August","1d7244e4b14ba59e6f540275f6f3a2e5","1b1f1fdf53e06c6ef4eb422178e04c31",49.43927,-53.91829,"92c669e40748105782a0a350a4f78b3e","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Water",NA,NA,NA,"0","1","1","Lethargic","TB222",NA,NA,NA,NA,NA
"MT-3590","Harricott","NL","Newfoundland",2022,8,6,2022-08-06,"August","f137d8875b4273dfb0af61e38f9538fa","1b1f1fdf53e06c6ef4eb422178e04c31",47.17471,-53.53557,"92c669e40748105782a0a350a4f78b3e","Academic","BAEA","Bald Eagle","Haliaeetus leucocephalus","raptors",NA,NA,NA,"Land",NA,NA,NA,"0","1","1","In the woods, Bill has requested a photo","TB223",NA,NA,NA,NA,NA
"MT-3591","Between Old Perlican and Lead Cove","NL","Newfoundland",2022,8,8,2022-08-08,"August","9327f74a3a1045aec27762cfc417cdf7","1b1f1fdf53e06c6ef4eb422178e04c31",48.0958101,-52.9930961,"92c669e40748105782a0a350a4f78b3e","Academic","BAEA","Bald Eagle","Haliaeetus leucocephalus","raptors",NA,"Immature",NA,"Water",NA,NA,NA,"1","0","1","Dying, Landed in water but couldn’t take off; Geocoded: used Old Perlican","TB224",NA,NA,NA,NA,NA
"MT-3592","Harricott","NL","Newfoundland",2022,8,8,2022-08-08,"August","f137d8875b4273dfb0af61e38f9538fa","1b1f1fdf53e06c6ef4eb422178e04c31",47.17471,-53.53557,"92c669e40748105782a0a350a4f78b3e","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,NA,NA,NA,NA,"0","6","6",NA,"TB225",NA,NA,NA,NA,NA
"MT-3593","Windmill Bight","NL","Newfoundland",2022,8,10,2022-08-10,"August","d244b28a0ea6a95e34a736c060b086c8","1b1f1fdf53e06c6ef4eb422178e04c31",49.27629,-53.56292,"92c669e40748105782a0a350a4f78b3e","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Land",NA,NA,NA,"1","0","1","Sick, DM to Bill","TB226",NA,NA,NA,NA,NA
"MT-5126","Point Lance Beach","NL","Newfoundland",2022,8,27,2022-08-27,"August","a78b42869e866cfc3f43d754f6022ff0","1b1f1fdf53e06c6ef4eb422178e04c31",46.8105,-54.0877976,"92c669e40748105782a0a350a4f78b3e","Academic","COMU","Common Murre","Uria aalge","seabirds",NA,"Adult",NA,"Land",NA,NA,NA,"0","15","15","2 breeders. Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach","TB404",NA,NA,NA,NA,NA
"MT-3595","Musgrave Harbour Beach","NL","Newfoundland",2022,8,10,2022-08-10,"August","b1d6ed429dedc70b398cd5fcb97a7acf","1b1f1fdf53e06c6ef4eb422178e04c31",49.43927,-53.91829,"92c669e40748105782a0a350a4f78b3e","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Land",NA,NA,NA,"0","9","9",NA,"TB228",NA,NA,NA,NA,NA
"MT-3867","Herring cove beach port rexton","NL","Newfoundland",2022,8,11,2022-08-11,"August","e4bdc9edfee29b5060158591ff5bab75","74f7341142723a6a106f2c9433647d28",48.39211,-53.3259,"3c8b48918dbe01e7edeefb53191e1fbb","Provincial","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"13","13",NA,NA,NA,NA,NA,NA,NA
"MT-3597","North Shore Fire Dept.","NL","Newfoundland",2022,8,10,2022-08-10,"August","78807548c9b977c58a2aa2ed0c423ce9","1b1f1fdf53e06c6ef4eb422178e04c31",47.87787,-53.07627,"92c669e40748105782a0a350a4f78b3e","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Land",NA,NA,NA,"1","0","1",NA,"TB230",NA,NA,NA,NA,NA
"MT-3368","Pound Cove","NL","Newfoundland",2022,8,12,2022-08-12,"August","2455f7229fcfa294a25c76d6cb7d08cf","1b1f1fdf53e06c6ef4eb422178e04c31",49.16545,-53.5524,"3c8b48918dbe01e7edeefb53191e1fbb","Provincial","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"12","12","Dead birds down off the rocks in Pound Cove; 12 Turres, 3 Gulls.",NA,NA,NA,NA,NA,NA
"MT-3599","Port Rexton","NL","Newfoundland",2022,8,12,2022-08-12,"August","985fd17bf9402a85b33ad5a1e4970288","1b1f1fdf53e06c6ef4eb422178e04c31",48.3921,-53.32647,"92c669e40748105782a0a350a4f78b3e","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,NA,NA,NA,NA,"0","3","3",NA,"TB234",NA,NA,NA,NA,NA
"MT-3600","Windmill Bight","NL","Newfoundland",2022,8,12,2022-08-12,"August","9327f74a3a1045aec27762cfc417cdf7","1b1f1fdf53e06c6ef4eb422178e04c31",49.27629,-53.56292,"92c669e40748105782a0a350a4f78b3e","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,NA,NA,NA,NA,"1","1","2","Dying, NOGA","TB235",NA,NA,NA,NA,NA
"MT-3603","On Road Near Garden Cove","NL","Newfoundland",2022,8,13,2022-08-13,"August","e684a72cf8a5292d2f4477ed939ede2a","1b1f1fdf53e06c6ef4eb422178e04c31",47.85255,-54.15743,"92c669e40748105782a0a350a4f78b3e","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Land",NA,NA,NA,"1","0","1",NA,"TB238",NA,NA,NA,NA,NA
"MT-3604","Road in New Chelsea","NL","Newfoundland",2022,8,13,2022-08-13,"August","e37e5e9a6cc3ed2d38965b26de8a0c24","1b1f1fdf53e06c6ef4eb422178e04c31",48.02649,-53.21795,"92c669e40748105782a0a350a4f78b3e","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Land",NA,NA,NA,"1","0","1","Sick, Picked up in shed, number of birds not specified","TB239",NA,NA,NA,NA,NA
"MT-3610","Outside islands Burin Bay","NL","Newfoundland",2022,8,14,2022-08-14,"August","9327f74a3a1045aec27762cfc417cdf7","1b1f1fdf53e06c6ef4eb422178e04c31",47.05349,-55.17476,"92c669e40748105782a0a350a4f78b3e","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Water",NA,NA,NA,"0","3","3",NA,"TB245",NA,NA,NA,NA,NA
"MT-3594","near Bonavista","NL","Newfoundland",2022,8,10,2022-08-10,"August","b8c4cfb799f0e49dbb6324a5010c9272","1b1f1fdf53e06c6ef4eb422178e04c31",48.65539,-53.11205,"92c669e40748105782a0a350a4f78b3e","Academic","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Land",NA,NA,NA,"0","12","12","Estimate, COMU/TBMU","TB227",NA,NA,NA,NA,NA
"MT-3664","Salmon Cove Beach","NL","Newfoundland",2022,8,18,2022-08-18,"August","8c878f43c989ff1def6072f55611a6b8","1b1f1fdf53e06c6ef4eb422178e04c31",47.78465,-53.15244,"92c669e40748105782a0a350a4f78b3e","Academic","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Land",NA,NA,NA,"0","12","12","COMU/TBMU","TB298",NA,NA,NA,NA,NA
"MT-3613","Offshore Cape Spear","NL","Newfoundland",2022,8,14,2022-08-14,"August","c7e9da41118e2a083b5c71b2e4d96a1d","a84500566b323fa5efde2d650b1dd229",47.51766,-52.63325,"92c669e40748105782a0a350a4f78b3e","Academic","ATPU","Atlantic Puffin","Fratercula arctica","seabirds",NA,NA,NA,"Water",NA,NA,NA,"0","1","1",NA,"TB248",NA,NA,NA,NA,NA
"MT-3614","Offshore Cape Spear","NL","Newfoundland",2022,8,14,2022-08-14,"August","c7e9da41118e2a083b5c71b2e4d96a1d","a84500566b323fa5efde2d650b1dd229",47.51766,-52.63325,"92c669e40748105782a0a350a4f78b3e","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Water",NA,NA,NA,"0","1","1",NA,"TB249",NA,NA,NA,NA,NA
"MT-3615","Cape Island CapeFreels","NL","Newfoundland",2022,8,12,2022-08-12,"August","745f0ca3fbb477d2ab79a2865578130f","1b1f1fdf53e06c6ef4eb422178e04c31",49.23364,-53.51658,"92c669e40748105782a0a350a4f78b3e","Academic","Unknown Bird","Unknown Bird","Aves (gen, sp)",NA,NA,NA,NA,"Water",NA,NA,NA,NA,NA,"79","Approx. estimate","TB250",NA,NA,NA,NA,NA
"MT-3726","Orche Pit Cove Beach","NL","Newfoundland",2022,8,19,2022-08-19,"August","58cde78da096aa3b1adfcc344ed0e9fe","1b1f1fdf53e06c6ef4eb422178e04c31",47.91239,-53.07093,"92c669e40748105782a0a350a4f78b3e","Academic","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Land",NA,NA,NA,"0","12","12","Mostly Murre, a few dovekies and herring gulls, COMU/TBMU/HERG/DOVE","TB360",NA,NA,NA,NA,NA
"MT-3623","Middle Cove Beach","NL","Newfoundland",2022,8,13,2022-08-13,"August","a78b42869e866cfc3f43d754f6022ff0","1b1f1fdf53e06c6ef4eb422178e04c31",47.65102,-52.69614,"92c669e40748105782a0a350a4f78b3e","Academic","BLKI","Black-legged Kittiwake","Rissa tridactyla","seabirds",NA,NA,NA,"Land",NA,NA,NA,"0","1","1",NA,"TB258",NA,NA,NA,NA,NA
"MT-5112","Point Lance Beach","NL","Newfoundland",2022,8,15,2022-08-15,"August","a78b42869e866cfc3f43d754f6022ff0","1b1f1fdf53e06c6ef4eb422178e04c31",46.8105,-54.0877976,"92c669e40748105782a0a350a4f78b3e","Academic","COMU","Common Murre","Uria aalge","seabirds",NA,"Adult",NA,"Land",NA,NA,NA,"0","12","12","3 fresh, 3 breeders. Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach","TB390",NA,NA,NA,NA,NA
"MT-3627","Funk Island","NL","Newfoundland",2022,7,27,2022-07-27,"July","bee44d45e57ff4888b1db4e5f6ed63bc","b0c8987e33d25c0e50c87ef5a7b5bacd",49.75684,-53.18148,"e8c75a824612d4463b0cc2ecf3e5d71a","ECCC","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Land",NA,NA,NA,"0","17","17",NA,"TB262",NA,NA,NA,NA,NA
"MT-3628","St. Croix Bay Placentia Bay","NL","Newfoundland",2022,8,15,2022-08-15,"August","e48bbae9c51ced47b052c644b3f8f63e","1b1f1fdf53e06c6ef4eb422178e04c31",47.42746,-53.91991,"92c669e40748105782a0a350a4f78b3e","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,NA,NA,NA,NA,"1","0","1","Sick","TB263",NA,NA,NA,NA,NA
"MT-3629","stag Habour Fogo Island","NL","Newfoundland",2022,8,13,2022-08-13,"August","6b99dab0636e04eaf4d21fce317df012","1b1f1fdf53e06c6ef4eb422178e04c31",49.58347,-54.28326,"92c669e40748105782a0a350a4f78b3e","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,NA,NA,NA,NA,"0","2","2",NA,"TB264",NA,NA,NA,NA,NA
"MT-3787","Cape Broyle beach","NL","Newfoundland",2022,7,30,2022-07-30,"July","3a9c20e49c81683296d5f8ae3490004a","1b1f1fdf53e06c6ef4eb422178e04c31",47.0965,-52.9502,"df5f3ae234ec98b8589a82d9bffd6182","Provincial","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"6","6",NA,NA,NA,NA,NA,NA,NA
"MT-3630","Cape St. Mary's","NL","Newfoundland",2022,8,16,2022-08-16,"August","ea5f7ceb1d7f65ada202566974a93a7a","1b1f1fdf53e06c6ef4eb422178e04c31",46.821661,-54.188114,"92c669e40748105782a0a350a4f78b3e","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Water",NA,NA,NA,"0","164","164","From Boat; Geocoded used False Cape","TB265",NA,NA,NA,NA,NA
"MT-5147","Point Lance Beach","NL","Newfoundland",2022,8,5,2022-08-05,"August","a78b42869e866cfc3f43d754f6022ff0","1b1f1fdf53e06c6ef4eb422178e04c31",46.8105,-54.0877976,"92c669e40748105782a0a350a4f78b3e","Academic","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"12","12","2 breeders. Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach","TB425",NA,NA,NA,NA,NA
